avg,max,med,min,q25,q75,std,pitch_mean,pitch_std,roll_mean,roll_std,stability,movement_intensity,position
0.21807494520923174,0.5467195437850717,0.21348604668878685,-0.05778168180959011,0.046011167073707296,0.33635319207225495,0.18055725600014055,-7.081277646510421,33.94579829415171,4.970663334197037,92.88020697946598,0.8279596531683414,2.289350534372411,back
0.004944244982972402,0.30475327074337094,-0.01718598065305984,-0.07472092029833916,-0.040184952321173695,0.012993386046935108,0.07362521912939313,-25.1858423772159,24.280041411658793,-5.0580168536767784,71.34369629225138,14.891094471037075,2.3149834777834366,back
-0.03579164702992653,0.031197669691031257,-0.03656308174082323,-0.06750643046498672,-0.050827004030744125,-0.02456026435613897,0.018363110692939763,-32.70622519918206,19.474991873745157,-6.249544700890028,61.587699073788926,-0.5130557606803002,1.2764246303169187,back
-0.011377293638131659,0.2733327030896182,-0.03085203586118878,-0.06673058363165042,-0.04721285976652203,-0.0048444907783744585,0.06204105458880633,-29.393159181407107,21.293381583908776,-11.030004378452336,66.86711211958325,-5.4530590984196925,1.9337168211907936,back
-0.03720825031865895,0.013733639391309284,-0.040846044309850955,-0.07560718095775233,-0.04921545990008366,-0.025526229733433516,0.017315281716576498,-34.1946443700871,18.96318522655284,-12.928090164828255,61.78196967732726,-0.4653613531484264,1.0583891628623083,back
-0.04014677925258486,0.016096706571275255,-0.043308333954021734,-0.07587716038705455,-0.05380049830623152,-0.030350621565006675,0.019091803678742816,-32.93506994970776,18.45369159570407,-14.832741198210586,61.034017924272355,-0.4755500698730044,1.2756940391758094,back
-0.04962106135440551,0.00931568086967643,-0.052846205613022515,-0.07896692296050568,-0.05902189029359868,-0.04221170130317209,0.01475133293524112,-33.50618528719233,19.266839271851243,-19.991218376652498,55.22083003875576,-0.2972796738442083,1.048401898935317,back
-0.04469912921572117,0.022459055427884463,-0.04668993271336613,-0.07995446633055563,-0.05514700137340477,-0.036566451754424974,0.017079479396799845,-31.548294749107402,18.72045892377537,-18.335234233306583,57.641866430007646,-0.3820987051978813,1.130488041886097,back
-0.03152195424845796,0.1315924254601939,-0.038694564388530375,-0.07340743117548718,-0.05274656917140548,-0.021629240968184565,0.034246575937130534,-29.818658129226396,18.83162112999115,-18.40479989922755,64.73278030650853,-1.0864356843867273,1.3608723235382902,back
0.17088440547655614,0.8303257991532971,0.12182766199981308,-0.07617930320488471,-0.027983090977552902,0.3489740276726392,0.21452687662966313,-15.302534186640761,34.31535744427004,3.873261397895048,78.2707203232153,1.255391772183064,5.407865092276091,back
0.1434530102151143,0.8937457719507484,0.026484141484368083,-0.027816456805622614,-0.0028807639058486614,0.1611032844639596,0.2428891816010092,-4.345793300619376,29.765267901145176,-3.7375348318720376,70.59111413598485,1.6931619715528161,2.085762587982223,back
0.14667706759924448,0.8844742080223597,0.0778295590918468,-0.04642102508643403,0.01063970367378852,0.2289624357442932,0.18640792951760482,-9.849135638708399,27.859400863633745,-23.199564119093804,79.14357433706277,1.2708730312697156,6.762475402140451,back
